"Date","Open","High","Low","Close","Adj Close","Volume"
"2024-04-11","8048.160156","8092.819824","7974.060059","8023.740234","8023.740234","62259400"
"2024-04-12","8092.450195","8118.020020","7980.390137","8010.830078","8010.830078","59193000"
"2024-04-15","8051.259766","8126.379883","8034.439941","8108.790039","8108.790039","0"
