"Date","Open","High","Low","Close","Adj Close","Volume"
"2024-04-11","18096.509766","18101.310547","17864.689453","17954.480469","17954.480469","84365100"
"2024-04-12","17965.949219","18162.560547","17860.730469","17930.320313","17930.320313","78993900"
"2024-04-15","17937.619141","18190.390625","17937.619141","18159.429688","18159.429688","0"
